3615666,18584,1
3615665,20011,1
3397497,17201,1
3397497,20665,1
3615664,15518,1
3615656,2040,1
3615663,12480,1
3615662,11061,1
2036838,15438,1
2036838,15659,1
3615660,20190,1
3615659,11418,1
3615658,15885,1
3615658,12003,1
3615657,14274,1
970888,14499,1
1421079,11959,1
508955,16709,1
3615645,20885,1
3615654,19590,1
2795959,5746,1
897741,20885,1
3615652,20044,1
426396,1992,1
409386,17732,1
3615649,11697,1
3615649,15837,1
3615647,2428,1
508955,13745,1
3567259,14886,1
508955,18070,1
3615634,2951,1
2197052,11878,1
3615644,11245,1
3615643,2951,1
3611669,11245,1
3615612,20885,1
3439208,13804,1
3615642,16266,1
3613425,12003,1
3613425,14668,1
3615641,13504,1
1656365,12492,1
3615640,19188,1
3222016,17221,1
3609108,5517,1
3615637,13358,1
3615635,20885,1
3615362,20885,1
1616613,8768,1
508955,19369,1
508955,11598,1
3615633,11233,1
3477587,17683,1
1656365,17340,1
3615631,20011,1
3615630,4368,1
1906672,15584,1
1906672,12003,1
775520,12476,1
1754535,15444,1
3615628,11982,1
3615623,18951,1
3615626,2182,1
1467986,16743,1
3615617,11078,1
3615620,17281,1
856541,17516,1
3615619,14134,1
3605636,14886,1
1821653,12281,1
3615531,12281,1
3615618,1992,1
3615609,1336,1
3615606,20885,1
1259912,20885,1
457177,12472,1
643693,13507,1
3615614,19892,1
3615613,20011,1
3615611,10403,1
3615607,14350,1
508955,19692,1
388299,13311,1
3615605,20037,1
3615604,15062,1
3615602,2951,1
3615601,12472,1
3615600,20713,1
3615599,11245,1
1974265,14291,1
3615595,15914,1
3615594,19357,1
3615593,11837,1
388299,9363,1
3615587,15652,1
3615586,13498,1
2066974,4572,1
3236602,1398,1
3615578,11245,1
1577741,13834,1
2066974,14013,1
72650,4382,1
2066974,17746,1
3615579,21046,1
2066974,19903,1
905520,11982,1
3615576,11245,1
2066974,16822,1
2066974,12562,1
3615537,11271,1
294877,8797,1
2066974,18055,1
2066974,21162,1
2458454,20463,1
1296950,20843,1
2066974,16235,1
3615573,20885,1
3615572,20885,1
2066974,21121,1
3335744,2040,1
2066974,11158,1
3615477,2950,1
3615571,4570,1
2066974,15783,1
3615570,17201,1
3615570,20665,1
3615569,12213,1
3615568,20190,1
3615567,13017,1
2066974,13867,1
3615566,15484,1
2066974,13829,1
3615565,1410,1
3615565,7907,1
2066974,21295,1
3615564,20047,1
3615563,13504,1
2066974,15280,1
2066974,15365,1
2066974,11899,1
2066974,15115,1
3615561,15728,1
3615560,19229,1
2066974,17847,1
508955,19438,1
3615559,15843,1
17720,20885,1
3615554,11271,1
3614210,11245,1
2066974,16946,1
2066974,19171,1
2066974,4436,1
3032474,2951,1
3615557,11241,1
3615556,11378,1
3615555,14921,1
3615553,12472,1
3615552,2432,1
2066974,13019,1
2066974,19886,1
2066974,16599,1
2066974,13837,1
1046551,12476,1
3615551,14182,1
2813540,15438,1
2813540,15659,1
3615549,20843,1
3486248,9754,1
3615548,13013,1
3606120,20485,1
3615547,16599,1
3615546,12472,1
2066974,18767,1
1667589,2963,1
2066974,11792,1
3615545,20885,1
3606511,18637,1
3615544,20190,1
3615543,17854,1
3615542,14274,1
3236799,13302,1
2066974,13964,1
2066974,13174,1
2066974,8371,1
3615541,11598,1
429153,7658,1
3615540,11918,1
2232766,15664,1
3615539,20190,1
2066974,13597,1
3615532,19571,1
3615536,20957,1
3615535,11245,1
2461501,11271,1
3615534,11245,1
2066974,19798,1
3507568,12476,1
3615533,14600,1
2066974,14502,1
3615529,15439,1
3615530,18759,1
3615527,16535,1
3615528,6534,1
2066974,14089,1
3342526,9566,1
2066974,19833,1
2066974,14558,1
508955,20031,1
3592766,16882,1
3615526,11245,1
3615525,21143,1
2066974,11732,1
2066974,17416,1
3615524,11982,1
3318706,9754,1
3615523,11245,1
3615513,18759,1
2461466,11271,1
3615522,12763,1
444933,9566,1
2066974,4570,1
3615319,14274,1
3615520,11363,1
2066974,4472,1
1900427,1992,1
3612099,20885,1
3615519,12619,1
120643,2744,1
3615518,16192,1
3615516,11241,1
2066974,20391,1
3615515,15569,1
3615514,15481,1
3615512,2182,1
2066974,4490,1
3615511,20843,1
2066974,19244,1
3615510,21246,1
2461457,11271,1
3615509,11241,1
2066974,18076,1
2066974,1869,1
1818430,11842,1
3615173,4382,1
3446236,15857,1
2066974,12826,1
2066974,15363,1
1506322,20885,1
3615506,12625,1
3615505,20843,1
2066974,18331,1
3615503,20990,1
3615503,19622,1
3615503,20992,1
3615499,18494,1
2066974,14843,1
3615501,4570,1
2066974,21312,1
2066974,18888,1
3615498,11245,1
3615497,11207,1
3613286,14444,1
3615494,13208,1
2066974,14371,1
1205010,20284,1
2066974,12071,1
3615492,19730,1
3490539,20885,1
3615491,11245,1
3615490,11241,1
3613939,2950,1
3615487,20992,1
3615487,19622,1
3615487,20990,1
3615485,13547,1
1154618,13196,1
1154618,10413,1
1938336,20885,1
3364785,20885,1
3615483,12480,1
2066974,17161,1
3615417,17622,1
1816431,19549,1
3613938,2950,1
3615478,4812,1
345456,2963,1
2066974,6323,1
2066974,11773,1
3613935,2950,1
2066974,12980,1
3615472,14274,1
3615471,14140,1
3615470,20118,1
3615465,11730,1
3615468,20751,1
3615467,20885,1
2802768,11271,1
224713,20885,1
3615464,5254,1
3615463,13092,1
2066974,12439,1
2066974,11790,1
2066974,15151,1
3615462,11245,1
2066974,8958,1
2066974,14434,1
3615461,11245,1
3613934,2950,1
508955,11575,1
2066974,11796,1
3615453,12183,1
3615459,13504,1
3615458,11358,1
3615456,13504,1
3615454,19549,1
3615117,2024,1
2066974,17594,1
3615451,12009,1
1269331,8797,1
3613933,2950,1
3615378,12093,1
3615448,4570,1
3615447,5079,1
3615446,14895,1
345456,16125,1
2066974,16908,1
2066974,20350,1
3615445,12672,1
3615444,21037,1
3588753,14274,1
3615443,14635,1
2066974,14730,1
2066974,14837,1
2066974,11539,1
3615441,2963,1
1246151,12889,1
1246151,14817,1
3585278,13851,1
3615436,14846,1
508955,13837,1
3615434,12281,1
2066974,18789,1
2066974,12349,1
3615431,8606,1
3615429,19452,1
2066974,17203,1
3589077,2951,1
3615428,13126,1
3503351,12580,1
3615427,4570,1
3614245,4318,1
3615425,12009,1
3613932,2950,1
3615424,13417,1
2066974,19219,1
2066974,18464,1
2066974,20868,1
3615126,11711,1
2066974,13126,1
3615421,12750,1
2066974,17482,1
2066974,17389,1
2066974,15428,1
3615420,15558,1
3615420,20745,1
3615415,12009,1
3613929,2950,1
3615414,12213,1
74605,11943,1
3615412,14323,1
2066974,20429,1
1446747,12472,1
3615411,17709,1
2066974,11650,1
3615409,14134,1
3615245,20011,1
2066974,12709,1
3615405,20885,1
3597231,20665,1
3615403,14274,1
2472292,14518,1
3615402,11357,1
3607315,2950,1
1374164,16716,1
3615399,19807,1
1290277,2040,1
3332539,2951,1
2066974,20943,1
3615396,12325,1
2066974,13719,1
3607312,2950,1
3615383,14291,1
767290,11245,1
3615393,2951,1
2066974,16474,1
3615390,11708,1
3615375,13311,1
508955,17898,1
3615322,12093,1
2066974,19130,1
2066974,18936,1
3615385,11976,1
3615385,13302,1
3615384,11245,1
2066974,15467,1
3607308,2950,1
2066974,18151,1
3615382,20885,1
508955,1869,1
3615380,20885,1
2066974,11878,1
3615377,19541,1
3615377,18387,1
2066974,14255,1
3615376,19992,1
3615373,14731,1
3615372,19150,1
3615372,20190,1
3615371,13504,1
2066974,11981,1
3615363,2950,1
3615367,20713,1
2066974,4689,1
508955,1336,1
2066974,14931,1
3615364,13691,1
3615360,12472,1
1875450,15518,1
3615359,18951,1
3615344,11245,1
508955,9740,1
3525254,13311,1
3615357,14278,1
3615356,8577,1
3615355,20885,1
3615354,12660,1
3615353,18180,1
3615353,16897,1
3615098,15191,1
3615352,15037,1
3615351,20748,1
2066974,12183,1
3615350,12003,1
3615350,17226,1
2066974,15677,1
3615348,20011,1
2066974,16715,1
3615347,19452,1
3615311,11241,1
3615346,11245,1
2364700,12035,1
3615345,11275,1
2188071,2155,1
3615334,15652,1
3615343,21022,1
3615341,20885,1
2066974,15430,1
2675604,11271,1
3615340,20011,1
2066974,11918,1
3615339,2951,1
3615338,11796,1
3615337,12012,1
3615336,1336,1
2066974,15749,1
3607306,2951,1
733549,2182,1
2066974,16512,1
3615335,11271,1
3615333,5654,1
3615333,11259,1
3615332,11093,1
2066974,14524,1
2219053,11663,1
1722812,9566,1
3615325,20875,1
2066974,14271,1
2066974,20685,1
3615330,11271,1
3615329,18637,1
3615328,14328,1
3615328,16131,1
3615327,12619,1
2066974,11639,1
3615326,20748,1
3607303,2951,1
2675604,16535,1
3477778,15857,1
2066974,13031,1
508955,15501,1
3615324,18819,1
3615323,11971,1
3615323,11083,1
3615320,10743,1
3615318,13504,1
3472074,11540,1
2066974,16957,1
2334697,2950,1
3612078,21404,1
3615317,13747,1
3613278,15431,1
559159,17688,1
3615316,20620,1
508955,21312,1
3612686,11540,1
3615314,2963,1
3615308,2950,1
3615313,1336,1
3615312,11061,1
2066974,14855,1
3042885,11655,1
3042885,17490,1
3615310,12767,1
3615305,12205,1
3615309,20832,1
1302125,21446,1
3615307,13804,1
3615306,2951,1
3612533,11953,1
2066974,18931,1
1257671,12841,1
3446287,11586,1
1775202,20885,1
3615304,20990,1
3615304,19622,1
3615304,20992,1
2066974,20318,1
3615303,14274,1
2066974,9424,1
3615302,11953,1
3615301,15646,1
3615300,13311,1
3615299,2867,1
3615299,2097,1
3615300,11982,1
3615292,20007,1
3615298,14274,1
3476012,19188,1
3615297,2951,1
3615296,20843,1
3615296,14610,1
3615295,20885,1
2066974,19009,1
3535892,20885,1
3615280,13133,1
3615280,12376,1
2066974,17588,1
3615294,20190,1
3615291,11271,1
1939052,20885,1
3615290,12304,1
906332,12093,1
3615289,20885,1
3610227,20885,1
3615288,14452,1
3615287,13017,1
2066974,14626,1
3615286,19622,1
3615286,20990,1
3615286,20992,1
3615285,15728,1
3615283,11233,1
3615284,20992,1
3615284,19622,1
3615284,20990,1
2066974,21075,1
3615282,21292,1
2066974,16939,1
3615279,14643,1
2066974,14595,1
2066974,21044,1
3615281,15068,1
2066974,21271,1
2995501,2963,1
2066974,18421,1
3615278,14274,1
2066974,18304,1
3615277,11245,1
3615276,18080,1
3615276,17490,1
1252855,20885,1
3615274,20190,1
1075809,11336,1
2623270,16227,1
3615273,20640,1
405140,19171,1
3615272,2997,1
142953,4117,1
2066974,11438,1
3446235,15857,1
3615270,18531,1
2066974,13405,1
3615269,13504,1
3615268,9829,1
2066974,21164,1
3615267,20885,1
2066974,15757,1
3615265,2951,1
3615264,20843,1
3615204,15837,1
3615204,11697,1
3615258,2155,1
3615263,14274,1
2438431,13417,1
2438431,15250,1
403496,2951,1
3604006,11540,1
2066974,18602,1
2066974,12646,1
3615261,1398,1
2066974,21227,1
3615260,14059,1
1725772,20190,1
2066974,18270,1
3615259,11271,1
3615255,8767,1
3615255,12281,1
2066974,13497,1
2066974,13230,1
608773,14274,1
3615257,18215,1
3615256,20005,1
2066974,15537,1
2066974,7837,1
2066974,20192,1
3615254,11086,1
3615253,17588,1
2626183,4570,1
214839,20731,1
3615252,13787,1
2066974,19495,1
3612622,20190,1
1350625,18765,1
3615251,20732,1
2066974,11140,1
3615250,12141,1
3615248,13472,1
3615247,13547,1
2066974,20637,1
3615246,17490,1
3615246,20779,1
3615244,21292,1
3615243,20885,1
2066974,14016,1
3615242,12009,1
2066974,11943,1
2066974,15470,1
3615241,12531,1
3615240,20875,1
1532281,13372,1
2066974,19409,1
3615238,20014,1
3615239,2432,1
2066974,15928,1
3601475,20885,1
3615236,11982,1
2188098,2155,1
3615208,20885,1
3615234,16881,1
2593658,12267,1
3615235,12306,1
2066974,14842,1
2066974,18204,1
3615233,16646,1
3615232,2950,1
3615231,11271,1
3615228,20885,1
2066974,14635,1
3480853,13311,1
3615230,13732,1
3615222,13311,1
3252348,11271,1
3615229,16646,1
3615227,20352,1
3615226,14886,1
3615225,11245,1
590211,11242,1
2066974,12376,1
3615224,13394,1
3615223,20885,1
2066974,12884,1
2066974,13573,1
3615221,20011,1
3615220,14889,1
350982,4436,1
1954791,2155,1
2066974,15652,1
3615218,1869,1
3615217,11378,1
3615216,8012,1
3615215,11982,1
3615214,13013,1
3615213,15813,1
3612685,14323,1
2066974,1719,1
3615211,11378,1
677892,2997,1
3609750,11271,1
3111460,12476,1
2066974,14646,1
2066974,8672,1
3615209,19789,1
3615209,16003,1
2066974,11498,1
2066974,11155,1
2066974,11409,1
1499488,20885,1
823500,11443,1
2066974,20680,1
508955,14639,1
3615206,13417,1
3615206,15250,1
3489872,13311,1
3615207,11438,1
2066974,13658,1
3111459,12476,1
3566856,8797,1
2066974,15300,1
3615203,13547,1
3615202,17536,1
3615202,15783,1
508955,21404,1
3615201,11241,1
3615200,11918,1
3615199,20697,1
508955,12707,1
3614095,12396,1
2066974,21197,1
3583424,2963,1
3615198,11711,1
3615197,14274,1
1707161,11233,1
3615196,2963,1
384954,14132,1
3615195,15878,1
2066974,20131,1
3615194,9227,1
3612632,12472,1
2066974,10403,1
3615175,12729,1
3615193,11241,1
2066974,20115,1
2414362,20885,1
2066974,15590,1
3615192,8768,1
3615191,12325,1
2247283,11336,1
787017,13692,1
787017,11922,1
2019984,13311,1
3615190,17545,1
508955,12198,1
3615189,14350,1
2066974,11087,1
3615161,2963,1
3615148,12093,1
3615188,11982,1
3615187,13749,1
3615186,20885,1
3615185,20832,1
3615184,8371,1
3615183,13749,1
3615182,19995,1
3615181,12509,1
3615180,11918,1
3615178,20885,1
3615177,12306,1
3615177,16266,1
3615176,20583,1
1742673,20885,1
3615174,13528,1
1585385,11856,1
1585385,12003,1
3615172,12272,1
1481116,20885,1
3615171,11245,1
3615170,16599,1
2896086,2997,1
3615169,11982,1
2066974,12853,1
3454318,14155,1
3615168,11697,1
3615168,15498,1
2066974,13417,1
2066974,15371,1
3615167,12480,1
3615166,17161,1
2066974,16891,1
3615165,12594,1
3615164,2951,1
3615163,12472,1
2066974,15936,1
3615160,20903,1
3615159,19691,1
3615158,20992,1
3615158,20990,1
3615158,19622,1
3615141,19521,1
3615157,19629,1
2066974,20065,1
3615156,20843,1
3614922,12298,1
3615155,17369,1
1547675,2021,1
3615154,12594,1
3615153,9898,1
3615152,13547,1
3615151,16143,1
3615150,12093,1
3615149,20543,1
3615147,21218,1
2066974,13585,1
3615146,11245,1
3615145,2951,1
2066974,17410,1
3382850,19813,1
3615144,19452,1
3615143,13890,1
3615143,13903,1
2066974,17694,1
3615142,12205,1
2066974,20723,1
2066974,11319,1
2066974,17711,1
3164794,2158,1
3615140,16246,1
3615139,12472,1
3615138,4218,1
1015394,15422,1
1015394,11943,1
3615137,17212,1
3615136,20885,1
2066974,20284,1
3305897,18144,1
3615135,15518,1
3615134,13808,1
3615133,20321,1
3615133,11834,1
3615132,11273,1
75546,2158,1
326798,12495,1
3615131,11355,1
3615130,1689,1
2066974,19225,1
3615078,20190,1
2066974,15707,1
3615129,2634,1
2066974,12527,1
3615128,14274,1
3564141,15791,1
2066974,17963,1
3615127,18870,1
2066974,1398,1
2066974,13824,1
3615122,11934,1
3602871,13126,1
508955,17416,1
3615120,19622,1
2066974,12617,1
3615119,11796,1
3614646,13243,1
10901,20885,1
3615118,12509,1
2066974,15644,1
3570672,11878,1
3615116,16940,1
1217951,1719,1
3615115,4570,1
2066974,11233,1
695964,12388,1
695964,12730,1
3615114,11713,1
3615113,1869,1
508955,18888,1
3615112,13739,1
1390922,1869,1
2855898,19550,1
2066974,2981,1
2066974,12085,1
3615109,17439,1
3449624,19550,1
3615108,7658,1
2066974,15422,1
2066974,20556,1
2066974,17086,1
2066974,20867,1
3412713,19550,1
3615106,15644,1
3615105,19898,1
3615104,11245,1
2066974,13728,1
3615103,12548,1
3608787,20885,1
3615102,13243,1
2066974,19307,1
615382,2963,1
3615055,12298,1
2066974,12950,1
3615101,20009,1
3615099,4011,1
2066974,13745,1
2066974,16160,1
3567173,2951,1
2066974,12933,1
3615096,12205,1
3615095,11219,1
2066974,19854,1
3615094,13903,1
3615092,19899,1
3615091,20157,1
3615090,12093,1
2066974,14233,1
2066974,16716,1
3615089,11982,1
3615088,11639,1
3615086,16194,1
3615085,11943,1
3615085,12580,1
2066974,10681,1
508955,15269,1
2066974,20470,1
3615084,13547,1
3615083,13824,1
3615082,19244,1
3615081,13243,1
238214,20620,1
403496,11219,1
2066974,11974,1
3505540,11241,1
2187973,11245,1
3615080,13585,1
2066974,19707,1
3615077,17399,1
1350361,17884,1
3615075,11878,1
3615074,20620,1
3615073,2555,1
3614973,12367,1
3615006,13547,1
3615072,11245,1
2066974,13920,1
2066974,18060,1
3615071,20712,1
2066974,8797,1
3615070,14500,1
3223738,11262,1
3615069,15488,1
2066974,15809,1
3615068,1613,1
2066974,18596,1
2269601,4490,1
3615067,12480,1
3615060,15294,1
3615060,15558,1
3615064,2951,1
2066974,15484,1
3615062,12494,1
3615061,11271,1
2066974,12824,1
2066974,13318,1
508955,14863,1
508955,15687,1
3615058,2963,1
2066974,20084,1
3615057,15815,1
3615051,11271,1
3615056,2951,1
2066974,19194,1
3615054,15330,1
3615053,19549,1
3603979,1410,1
2066974,16058,1
3615052,14274,1
3615050,15518,1
1604214,1605,1
3188542,13732,1
508955,18076,1
3615049,11891,1
2066974,14015,1
2066974,15412,1
2066974,19340,1
3615048,11982,1
3615048,9788,1
3614336,9424,1
1823112,20885,1
2316636,11851,1
3133508,12476,1
3615046,20885,1
3615045,20716,1
2066974,17994,1
2066974,20515,1
3615044,13005,1
3133503,12476,1
2066974,17208,1
2683810,14274,1
3615042,20005,1
3615041,7563,1
2066974,10748,1
3615040,12009,1
2066974,20869,1
3615039,13836,1
3615039,13993,1
3615038,18189,1
3564288,7687,1
1733627,9363,1
1733627,13311,1
605275,1992,1
1563889,15652,1
3615037,11079,1
3615021,17974,1
3615036,15552,1
2066974,12135,1
3613876,12106,1
3615033,11155,1
508955,12228,1
3615032,20492,1
2066974,17881,1
3133499,12476,1
2066974,14088,1
2066974,15549,1
3615029,15409,1
2066974,13321,1
3615028,15481,1
3615027,12659,1
3615027,12660,1
3615026,21246,1
3615025,20118,1
2066974,20363,1
3615023,11749,1
2066974,18531,1
3615022,19563,1
3317891,2329,1
2066974,20895,1
2066974,2329,1
2836005,21469,1
3615020,19565,1
2066974,15814,1
1527404,11336,1
508955,18189,1
1080525,13794,1
2066974,15250,1
3615017,20885,1
3615019,12472,1
3154145,4472,1
3615018,11466,1
1281790,20885,1
3615015,11245,1
2987871,8371,1
3615014,11271,1
3615013,11241,1
2066974,12580,1
3599296,11241,1
3564288,11358,1
2066974,14248,1
3615012,8797,1
3615011,12084,1
3615010,20190,1
403496,20885,1
3615008,9467,1
366429,11180,1
2990586,11242,1
3615007,7787,1
3615004,11271,1
3615003,11242,1
3615002,11241,1
3615001,9424,1
3615000,13824,1
2066974,11763,1
3614998,11241,1
1540983,12323,1
3614997,11241,1
3614996,11241,1
3614995,7837,1
3614994,13311,1
2066974,19806,1
3614993,11982,1
2066974,12053,1
3614992,15401,1
3603979,2997,1
2066974,20397,1
3614991,12204,1
3614991,12003,1
2066974,14203,1
3614990,12619,1
3614989,11180,1
2066974,21290,1
2066974,13115,1
2066974,12694,1
3614987,16192,1
3614987,15504,1
3614986,17161,1
3614970,13504,1
3607909,14663,1
3614985,15549,1
3614984,15351,1
2066974,17305,1
434351,12531,1
3614980,13547,1
3614982,17490,1
3614982,14051,1
3614981,11271,1
2066974,7787,1
1408552,12093,1
3614956,2950,1
2066974,12841,1
3614979,20634,1
3614972,15365,1
3614978,20397,1
3608558,15549,1
3614970,11537,1
2066974,14649,1
508955,15444,1
3614976,2963,1
3614975,12509,1
3614974,18024,1
1842136,15652,1
1211894,15828,1
3614968,1869,1
2983866,14889,1
3614967,11241,1
3614966,11241,1
2066974,20108,1
3614965,5228,1
3614964,12131,1
763041,4436,1
3614963,15769,1
3613788,4490,1
2066974,14498,1
3614961,11088,1
3614962,9266,1
93689,20885,1
3614960,7860,1
3614959,16505,1
3614959,12480,1
2066974,9829,1
3614957,18531,1
3614955,2634,1
3614954,14498,1
3614953,11155,1
1965335,14274,1
3614952,11219,1
2588050,14155,1
2588050,13311,1
2066974,11856,1
2066974,1992,1
3614951,12909,1
607305,1398,1
2066974,17869,1
3614950,4218,1
3251468,2950,1
2066974,15913,1
3614949,16972,1
3554080,21020,1
2066974,20537,1
3614947,11245,1
3614946,10515,1
3614946,6070,1
82869,20949,1
3614945,13957,1
3614944,13691,1
3614943,12314,1
1847,21050,1
3614939,14274,1
3614940,13829,1
1342790,12744,1
3614938,15019,1
3614938,15017,1
2066974,15807,1
2066974,21256,1
508955,8797,1
2066974,17364,1
508955,17579,1
3614937,11643,1
3439350,11271,1
3614936,11245,1
2066974,16011,1
3614935,14635,1
3614934,11537,1
2066974,18980,1
3614932,19847,1
2066974,21389,1
3614928,13808,1
913964,9754,1
2066974,16556,1
3614930,21404,1
3614894,2779,1
3614929,1398,1
3600736,12312,1
1289000,20485,1
3614927,20703,1
3614926,15558,1
3614926,12751,1
2066974,16743,1
8273,2963,1
2066974,20731,1
3614924,14849,1
3597074,1604,1
2066974,20624,1
3586896,2963,1
2066974,12196,1
3614923,12480,1
3614923,16505,1
3614921,16401,1
3614920,19864,1
3614919,11245,1
3614917,2963,1
3614916,20092,1
3614915,19899,1
2066974,15902,1
3614914,15484,1
2153083,11245,1
3614912,13795,1
2066974,16624,1
3614830,15518,1
3614911,7918,1
3567000,1398,1
3610714,12472,1
3614910,12183,1
1647751,2024,1
2066974,11634,1
3614907,12659,1
3614907,12660,1
3614906,13890,1
3614906,13903,1
508955,1604,1
3614905,12480,1
3614848,11650,1
2066974,14610,1
2066974,16192,1
3614904,14328,1
3614904,16131,1
3614903,20190,1
3614902,20744,1
3614900,10403,1
3614899,11155,1
3614898,17536,1
3614898,18870,1
3614897,1604,1
3614897,12403,1
3614896,4680,1
2066974,20218,1
2066974,20724,1
1948832,15887,1
2066974,20591,1
137831,12617,1
3614892,11241,1
3614891,13547,1
3614890,18421,1
3614889,4689,1
3614886,15533,1
302845,13749,1
729434,13031,1
3614885,12001,1
2066974,10623,1
3614789,11245,1
2066974,12347,1
1943290,20885,1
2066974,13603,1
1975007,8768,1
2987871,9377,1
3614882,17824,1
2066974,4680,1
3614881,2951,1
3614880,12106,1
3614878,1410,1
3614877,20624,1
3614876,13603,1
1399388,20885,1
3614872,13504,1
3614872,11730,1
2066974,20456,1
3607304,12312,1
2066974,21243,1
2066974,19971,1
3614873,13017,1
2066974,18664,1
3614867,10788,1
3614867,12281,1
3614865,2433,1
3614864,13417,1
2577385,11205,1
2066974,21160,1
3614862,11271,1
3614861,19622,1
3614860,13417,1
3614858,20885,1
3614857,2951,1
2066974,16719,1
1298684,13417,1
1298684,15250,1
3604272,2433,1
2066974,15530,1
3614856,13504,1
3614855,12367,1
508955,14697,1
2066974,16704,1
3614853,15813,1
3614852,2963,1
2066974,13023,1
508955,20685,1
3614775,16743,1
2066974,15488,1
2066974,17433,1
2066974,18228,1
3614847,1992,1
3614846,8391,1
2066974,12903,1
406573,12480,1
2066974,13993,1
2066974,13836,1
3614812,20885,1
2066974,11440,1
3614842,20222,1
2878922,9377,1
3614840,14639,1
3614839,15203,1
3614838,13691,1
3614837,15182,1
1041728,2997,1
3614835,20885,1
3614833,20885,1
3614832,13230,1
3614832,17435,1
3602873,20765,1
3614831,11271,1
3614829,13834,1
2066974,20543,1
3614797,20610,1
3047661,2428,1
3614826,12106,1
3614825,20885,1
2066974,15815,1
3613024,11926,1
3614824,14431,1
2170888,12205,1
508955,13728,1
3614821,4490,1
984468,12205,1
3614820,12694,1
3614818,15749,1
166153,13836,1
166153,13993,1
3613414,12243,1
3614816,14520,1
3614815,11245,1
2066974,21277,1
3614814,12476,1
3614813,7905,1
2066974,12272,1
3614811,18036,1
712069,20885,1
3614809,11357,1
3614805,8768,1
3614803,13916,1
2066974,13834,1
3614802,11773,1
3614800,20903,1
3075585,2040,1
3614796,12091,1
508955,13549,1
3614794,12480,1
2066974,19360,1
3614791,15361,1
3614790,14032,1
3614757,12480,1
3614788,20711,1
2066974,11951,1
3614767,2433,1
3614786,12476,1
3614785,17743,1
1076811,18055,1
3614784,11918,1
3614763,20885,1
3614782,4045,1
3614776,14274,1
474400,4472,1
3614780,20568,1
3614779,13597,1
3614778,12750,1
1201160,15324,1
2066974,16200,1
3614777,12974,1
3614774,15828,1
3614773,13597,1
2066974,13890,1
3612588,16939,1
3614772,13836,1
2299504,20885,1
2066974,15884,1
3614771,10788,1
3614771,12281,1
3614695,19658,1
2066974,20712,1
508955,17617,1
3614769,13549,1
3614768,16266,1
3614768,12306,1
2066974,17402,1
3614765,15549,1
3614764,9768,1
2066974,20683,1
843368,7860,1
3614762,18868,1
3614761,20885,1
2066974,20320,1
3614760,4680,1
3614715,20885,1
2066974,21321,1
3613981,18747,1
2066974,16030,1
3614759,13394,1
3614758,2963,1
937419,11930,1
3614756,10403,1
3614755,13329,1
3614754,13547,1
602571,1869,1
3614753,18936,1
3614752,15538,1
2066974,14328,1
2066974,16131,1
3614751,20903,1
3614737,14932,1
2066974,16208,1
3614749,18252,1
2066974,12001,1
3614748,4570,1
1090849,20183,1
3614747,2182,1
3614746,2182,1
3614742,13851,1
3614745,9363,1
3614745,13311,1
2066974,14340,1
2066974,18262,1
2066974,20576,1
2066974,21265,1
962969,15324,1
2066974,19629,1
3614744,20491,1
3614743,19730,1
2066974,14913,1
